SSZ,AFB,Santos
STA,Stauning,Stauning
STB,Miguel U. Fernandez,Santa Barbara Zulia
STC,Regional,St Cloud
STD,Buenaventura Vivas,Santo Domingo
STE,Municipal,Stevens Point
STF,Stephens Island,Stephens Island
STG,St George Island,St George Island
STH,Strathmore,Strathmore
STI,Cibao Intl,Santiago
STJ,Rosecrans Memorial,St Joseph
STK,Municipal,Sterling
STL,Lambert-St Louis Intl,St Louis
STM,Maestro Wilson Fonseca,Santarem
STN,Stansted,London
STO,Metropolitan Area,Stockholm
STP,St Paul Downtown Apt,Minneapolis/St Paul
STQ,Municipal,St Marys
STR,Airport,Stuttgart
STS,Charles M. Schulz,Santa Rosa
STT,Cyril E. King,St Thomas Island
STV,Surat,Surat
STW,Shpakovskoye,Stavropol
STX,Henry E. Rohlsen,St Croix Island
STY,Nueva Hesperides,Salto
STZ,Santa Terezinha,Santa Terezinha
SUA,Witham Field,Stuart
SUB,Juanda,Surabaya
SUD,Municipal,Stroud
SUE,Door County Cherryland,Sturgeon Bay
SUF,Airport,Lamezia Terme
SUG,Surigao,Surigao
SUH,Sur,Sur
SUI,Dranda,Sokhumi
SUJ,Satu Mare,Satu Mare
SUK,Sakkyryr,Sakkyryr
SUL,Sui,Sui
SUM,Sumter Apt,Sumter
SUN,Friedman Memorial,Hailey/Sun Valley
SUO,Sunriver,Sunriver
SUP,Trunojoyo,Sumenep
SUQ,Sucua,Sucua
SUR,Summer Beaver,Summer Beaver
SUS,Spirit Of St Louis,St Louis
SUT,Sumbawanga,Sumbawanga
SUU,Travis AFB,Fairfield
SUV,Nausori Intl,Suva
SUW,Richard I Bong,Superior
SUX,Sioux Gateway,Sioux City
SUY,Suntar,Suntar
SUZ,Suria,Suria
SVA,Savoonga,Savoonga
SVB,Sambava,Sambava
SVC,Grant County,Silver City
SVD,Argyle International,St Vincent
SVE,Municipal,Susanville
SVF,Save,Save
SVG,Sola,Stavanger
SVH,Regional,Statesville
SVI,Eduardo Falla Solano,San Vicente del Caguan
SVJ,Helle,Svolvaer
SVK,Silver Creek,Silver Creek
SVL,Savonlinna,Savonlinna
SVM,St Pauls,St Pauls
SVN,Hunter AAF,Savannah
SVO,Sheremetyevo,Moscow
SVP,Kuito,Kuito
SVQ,Airport,Sevilla
SVS,Stevens Village,Stevens Village
SVT,Savuti,Savuti
SVU,Savusavu,Savusavu
SVV,San Salvador de Paul,San Salvador de Paul
SVW,Sparrevohn,Sparrevohn
SVX,Koltsovo,Yekaterinburg
SVY,Savo Island,Savo Island
SVZ,Juan V. Gomez Intl,San Antonio Tachira
SWA,Jieyang Chaoshan,Shantou
SWB,Shaw River,Shaw River
SWC,Stawell,Stawell
SWD,Seward,Seward
SWE,Siwea,Siwea
SWF,Stewart International,New York
SWG,Satwag,Satwag
SWH,Swan Hill,Swan Hill
SWJ,South West Bay,South West Bay
SWL,San Vicente,San Vicente
SWM,Suia-Missu,Alto Boa Vista
SWN,Sahiwal,Sahiwal
SWO,Regional,Stillwater
SWP,Airport,Swakopmund
SWQ,Brangbiji,Sumbawa
SWR,Silur,Silur
SWS,Swansea,Swansea
SWT,Strezhevoy,Strezhevoy
SWU,Air Base,Suwon
SWV,Severo-Evensk,Evensk
SWW,Avenger Field,Sweetwater
SWX,Shakawe,Shakawe
SWY,Sitiawan,Sitiawan
SXA,Sialum,Sialum
SXB,Entzheim,Strasbourg
SXE,West Sale,Sale
SXG,Senanga,Senanga
SXH,Sehulea,Sehulea
SXI,Sirri Island,Sirri Island
SXJ,Shanshan,Shanshan
SXK,Olilit,Saumlaki
SXL,Airport,Sligo
SXM,Princess Juliana Intl,St Maarten
SXN,Sua Pan,Sua Pan
SXO,Sao Felix do Araguaia,Sao Felix do Araguaia
SXP,Sheldon Point,Nunam Iqua
SXQ,Soldotna,Soldotna
SXR,Sheikh ul Alam,Srinagar
SXS,Sahabat,Sahabat
SXT,Sungai Tiang,Taman Negara
SXU,Sodo,Sodo
SXV,Salem,Salem
SXW,Sauren,Sauren
SXX,Sao Felix do Xingu,Sao Felix do Xingu
SXY,Municipal,Sidney
SXZ,Siirt,Siirt
SYA,Eareckson Air Station,Shemya
SYB,Sea Plane Base,Seal Bay
SYC,Shiringayoc,Shiringayoc
SYD,Kingsford Smith,Sydney
SYE,Sadah,Sadah
SYF,Silva Bay SPB,Gabriola Island
SYH,Syangboche,Syangboche
SYI,Municipal-Bomar Field,Shelbyville
SYJ,Sirjan,Sirjan
SYK,Stykkisholmur,Stykkisholmur
SYM,Simao,Simao
SYN,Stanton,Stanton
SYO,Shonai,Shonai
SYP,Ruben Cantu,Santiago
SYQ,Tobias Bolanos Intl,San Jose
SYR,Hancock Intl,Syracuse
SYS,Saskylakh,Saskylakh
SYT,St-Yan,St-Yan
SYU,Warraber Island,Warraber Island
SYV,Sylvester,Sylvester
SYW,Sehwan Sharif,Sehwan
SYX,Phoenix Intl,Sanya
SYY,Stornoway,Stornoway
SYZ,Shahid Dastghaib Intl,Shiraz
SZA,Soyo,Soyo
SZB,Sultan Abdul Aziz Shah,Kuala Lumpur
SZE,Semera,Semera
SZF,Carsamba,Samsun
SZG,W.A. Mozart,Salzburg
SZI,Zaysan,Zaysan
SZJ,Siguanea,Siguanea
SZK,Skukuza,Skukuza
SZL,Whiteman AFB,Knob Noster
SZM,Sesriem,Sesriem
SZN,Santa Cruz Island,Santa Cruz Island
SZP,Santa Paula,Santa Paula
SZR,Kolyu Ganchevo,Stara Zagora
SZS,Ryan's Creek,Stewart Island
SZU,Segou,Segou
SZV,Guangfu,Suzhou
SZW,Parchim,Schwerin
SZX,Bao'an Intl,Shenzhen
SZY,Olsztyn-Mazury,Szczytno
SZZ,Goleniow,Szczecin
TAA,Tarapaina,Tarapaina
TAB,A.N.R. Robinson Intl,Tobago
TAC,D.Z. Romualdez,Tacloban
TAD,Perry Stokes,Trinidad
TAE,International,Daegu
TAF,Tafaraoui,Oran
TAG,Bohol International,Panglao
TAH,Tanna,Tanna Island
TAI,International,Taizz
TAJ,Tadji,Aitape
TAK,Takamatsu,Takamatsu
TAL,Ralph M. Calhoun Mem.,Tanana
TAM,F. Javier Mina Intl,Tampico
TAN,Tangalooma,Tangalooma
TAO,Jiaodong International,Qingdao
TAP,International,Tapachula
TAQ,Tarcoola,Tarcoola
TAR,Grottaglie,Taranto
TAS,International,Tashkent
TAT,Tatry,Poprad
TAU,Tauramena,Tauramena
TAV,Tau,Tau
TAW,Tacuarembo,Tacuarembo
TAX,Taliabu,Taliabu
TAY,Ulenurme,Tartu
TAZ,Dashoguz,Dashoguz
TBA,Tabibuga,Tabibuga
TBB,Dong Tac,Tuy Hoa
TBC,Tuba City,Tuba City
TBD,Timbiqui,Timbiqui
TBE,Timbunke,Timbunke
TBF,Tabiteuea North,Tabiteuea North
TBG,Tabubil,Tabubil
TBH,Tugdan,Tablas Island
TBI,New Bight,The Bight
TBJ,Ain Draham,Tabarka
TBK,Timber Creek,Timber Creek
TBL,Tableland Homestead,Tablelands
TBM,Tumbang Samba,Tumbang Samba
TBN,Waynesvl-St Robert Rgn,Fort Leonard Wood
TBO,Tabora,Tabora
TBP,Pedro Canga Rodriguez,Tumbes
TBQ,Tarabo,Tarabo
TBR,Bulloch County,Statesboro
TBS,International,Tbilisi
TBT,International,Tabatinga
TBU,Fua'amotu Intl,Nuku'alofa
TBV,Tabal Island,Tabal Island
TBW,Donskoye,Tambov
TBX,Tambelan,Tambelan
TBY,Tshabong,Tshabong
TBZ,International,Tabriz
TCA,Tennant Creek,Tennant Creek
TCB,Treasure Cay,Treasure Cay
TCC,Municipal,Tucumcari
TCD,Tarapaca,Tarapaca
TCE,Delta Dunarii,Tulcea
TCF,Tocoa,Tocoa
TCG,Tacheng,Tacheng
TCH,Tchibanga,Tchibanga
TCI,Metropolitan Area,Tenerife
TCJ,Torembi,Torembi
TCK,Tinboli,Tinboli
TCL,Regional,Tuscaloosa
TCM,McChord Field,Tacoma
TCN,Tehuacan,Tehuacan
TCO,La Florida,Tumaco
TCP,International,Taba
TCQ,C.Ciriani Santa Rosa,Tacna
TCR,Tuticorin,Tuticorin
TCS,Municipal,Truth or Consequences
TCT,Takotna,Takotna
TCU,Thaba Nchu,Thaba Nchu
TCW,Tocumwal,Tocumwal
TCX,Tabas,Tabas
TCY,Terrace Bay,Terrace Bay
TCZ,Tuofeng,Tengchong
TDA,Trinidad,Trinidad
TDB,Tetebedi,Tetebedi
TDD,Jorge Henrich Arauz,Trinidad
TDG,Tandag,Tandag
TDJ,Tadjoura,Tadjoura
TDK,Taldykorgan,Taldykorgan
TDL,Tandil,Tandil
TDN,Theda Station,Theda Station
TDO,South Lewis County,Toledo
TDP,Trompeteros,Trompeteros
TDR,Theodore,Theodore
TDS,Sasereme,Sasereme
TDT,Tanda Tula,Timbavati
TDV,Samangoky,Tanandava
TDW,Tradewind,Amarillo
TDX,Trat,Trat
TDZ,Executive,Toledo
TEA,Tela,Tela
TEB,Teterboro,Teterboro
TEC,Telemaco Borba,Telemaco Borba
TED,Thisted,Thisted
TEE,Cheikh Larbi Tebessi,Tebessa
TEF,Telfer,Telfer
TEG,Tenkodogo,Tenkodogo
TEH,Tetlin,Tetlin
TEI,Tezu,Tezu
TEK,Tatitlek,Tatitlek
TEL,Telupid,Telupid
TEM,Temora,Temora
TEN,Fenhuang,Tongren
TEO,Terapo,Terapo
TEP,Teptep,Teptep
TEQ,Corlu,Tekirdag
TER,Lajes,Terceira Island
TES,Teseney,Teseney
TET,Chingozi,Tete
TEU,Manapouri,Te Anau
TEV,Airport,Teruel
TEX,Regional,Telluride
TEY,Selardalur,Thingeyri
TEZ,Tezpur,Tezpur
TFB,Tifalmin,Tifalmin
TFF,Tefe,Tefe
TFI,Tufi,Tufi
TFL,Juscelino Kubitscheck,Teofilo Otoni
TFM,Telefomin,Telefomin
TFN,Tenerife-Norte,Tenerife
TFR,Wadi al Jandali,Ramadan City
TFS,Tenerife-Sur,Tenerife
TFT,Taftan,Taftan
TFU,Tianfu International,Chengdu
TFY,Muhammad Taufiq Keimas,Krui
TGA,Tengah,Singapore
TGB,Tagbita,Rizal
TGC,Tanjung Manis,Tanjung Manis
TGD,Podgorica,Podgorica
TGE,Sharpe Field,Tuskegee
TGG,Sultan Mahmud,Kuala Terengganu
TGH,Tongoa Island,Tongoa Island
TGI,Tingo Maria,Tingo Maria
TGJ,Tiga,Tiga
TGK,Taganrog,Taganrog
TGL,Tagula,Tagula
TGM,Transilvania,Targu-Mures
TGN,Latrobe Valley,Traralgon
TGO,Tongliao,Tongliao
TGP,Podkamennaya Tunguska,Bor
TGQ,Tangara da Serra,Tangara da Serra
TGR,Sidi Mahdi,Touggourt
TGS,Chokwe,Chokwe
TGT,Tanga,Tanga
TGU,Metropolitan Area,Tegucigalpa
TGV,Bukhovtsi,Targovishte
TGZ,Angel Albino Corzo Int,Tuxtla Gutierrez
THA,Regional,Tullahoma
THB,Thaba-Tseka,Thaba-Tseka
THC,Tchien,Tchien
THD,Tho Xuan,Thanh Hoa
THE,Petronio Portella,Teresina
THG,Thangool,Thangool
THH,Taharoa,Taharoa
THI,Tichit,Tichit
THK,Thakhek,Thakhek
THL,Tachilek,Tachilek
THM,Thompson Falls,Thompson Falls
THN,Trollhattan/Vanersborg,Trollhattan/Vanersborg
THO,Thorshofn,Thorshofn
THP,Hot Springs County,Thermopolis
THQ,Maijishan,Tianshui
THR,Mehrabad Intl,Tehran
THS,Sukhothai,Sukhothai
THT,Tamchakett,Tamchakett
THU,Thule Air Base,Pituffik
THV,York,York
THW,Harbour SPB,Trincomalee
THX,Turukhansk,Turukhansk
THY,P.R. Mphephu,Thohoyandou
THZ,Tahoua,Tahoua
TIA,Nene Tereza Intl,Tirana
TIB,Tibu,Tibu
TIC,Tinak Island,Tinak Island
TID,Bou Chekif,Tiaret
TIE,Tippi,Tippi
TIF,Taif,Taif
TIG,Tingwon,Tingwon
TIH,Tikehau,Tikehau
TII,Tereen,Tarin Kot
TIJ,A.L. Rodriguez Intl,Tijuana
TIK,Tinker AFB,Oklahoma City
TIL,Cheadle,Cheadle
TIM,Moses Kilangin,Tembagapura/Timika
TIN,Tindouf,Tindouf
TIO,Tilin,Tilin
TIP,International,Tripoli
TIQ,International,Tinian
TIR,Tirupati,Tirupati
TIU,Richard Pearse,Timaru
TIV,Tivat,Tivat
TIW,Tacoma Narrows,Tacoma
TIX,Space Coast Regional,Titusville
TIY,Tidjikja,Tidjikja
TIZ,Tari,Tari
TJA,Cap. Oriel Lea Plaza,Tarija
TJB,Sei Bati,Tanjung Balai
TJC,Ticantiqui,Ticantiqui
TJG,Tanjung Warukin,Tanjung Warukin
TJH,Tajima,Toyooka
TJI,Capiro,Trujillo
TJK,Tokat,Tokat
TJL,Plinio Alarcom,Tres Lagoas
TJM,Roshchino,Tyumen
TJN,Takume,Takume
TJQ,H.A.S. Hanandjoeddin,Tanjung Pandan
TJS,Tanjung Harapan,Tanjung Selor
TJU,Kulob,Kulob
TJV,Thanjavur,Thanjavur
TKA,Talkeetna,Talkeetna
TKB,Tekadu,Tekadu
TKC,Tiko,Tiko
TKD,Takoradi,Takoradi
TKE,Tenakee SPB,Tenakee Springs
TKF,Truckee-Tahoe,Truckee
TKG,Radin Inten II,Bandar Lampung
TKH,Takhli,Takhli
TKI,Sea Plane Base,Tokeen
TKJ,Tok Junction,Tok
TKK,International,Chuuk
TKL,Sea Plane Base,Taku Lodge
TKN,Tokunoshima,Tokunoshima
TKO,Tlokoeng,Tlokoeng
TKP,Takapoto,Takapoto
TKQ,Kigoma,Kigoma
TKR,Thakurgaon,Thakurgaon
TKS,Tokushima,Tokushima
TKT,Tak,Tak
TKU,Turku,Turku
TKV,Tatakoto,Tatakoto
TKW,Tekin,Tekin
TKX,Takaroa,Takaroa
TKY,Turkey Creek,Turkey Creek
TKZ,Tokoroa,Tokoroa
TLA,Teller,Teller
TLB,Tarbela Dam,Tarbela Dam
TLC,Toluca-A.Lopez Mateos,Mexico City
TLD,Tuli Lodge,Tuli Lodge
TLE,Toliara,Toliara
TLF,Telida,Telida
TLH,International,Tallahassee
TLI,Lalos,Tolitoli
TLJ,Tatalina,Tatalina
TLK,Talakan,Talakan
TLL,Lennart Meri,Tallinn
TLM,Zenata-Messali El Hadj,Tlemcen
TLN,La Palyvestre,Toulon/Hyeres
TLO,Tol,Tol
TLP,Tumolbil,Tumolbil
TLQ,Jiaohe,Turpan
TLR,Mefford Field,Tulare
TLS,Blagnac,Toulouse
TLT,Tuluksak,Tuluksak
TLU,Golfo de Morrosquillo,Tolu
TLV,Ben Gurion Intl,Tel Aviv-Yafo
TLW,Talasea,Talasea
TLX,Panguilemo,Talca
TLY,Plastun,Plastun
TLZ,Catalao,Catalao
TMA,Henry Tift Myers,Tifton
TMB,Miami Executive,Miami
TMC,Waikabubak,Tambolaka
TMD,Timbedra,Timbedra
TME,Gabriel Vargas Santos,Tame
TMF,Thimarafushi,Thimarafushi
TMG,Tomanggong,Tomanggong
TMH,Tanahmerah,Tanahmerah
TMI,Tumlingtar,Tumlingtar
TMJ,Termez,Termez
TMK,Tam Ky,Tam Ky
TML,Tamale,Tamale
TMM,Toamasina,Toamasina
TMN,Tamana,Tamana
TMO,Tumeremo,Tumeremo
TMP,Tampere-Pirkkala,Tampere
TMQ,Tambao,Tambao
TMR,Aguenar,Tamanrasset
TMS,International,Sao Tome
TMT,Trombetas,Trombetas
TMU,Tambor,Tambor
TMW,Tamworth,Tamworth
TMX,Timimoun,Timimoun
TMY,Tiom,Tiom
TMZ,Thames,Thames
TNA,Yaoqiang Intl,Jinan
TNB,Tanah Grogot,Tanah Grogot
TNC,Tin City,Tin City
TND,Alberto Delgado,Trinidad
TNE,Tanegashima,Tanegashima
TNF,Toussus-le-Noble,Toussus-le-Noble
TNG,Ibn Batouta,Tangier
TNH,Sanyuanpu,Tonghua
TNI,Satna,Satna
TNJ,Raja Haji Fisabilillah,Tanjung Pinang
TNK,Tununak,Tununak
TNL,International,Ternopil
TNM,Tte. R. Marsh Martin,King George Island
TNN,Tainan,Tainan
TNO,Tamarindo,Tamarindo
TNP,Twentynine Palms,Twentynine Palms
TNQ,Teraina,Teraina
TNR,Ivato Intl,Antananarivo
TNS,Cantung,Tungsten
TNT,Dade-Collier T&T Apt,Miami
TNU,Municipal,Newton
TNV,Tabuaeran,Tabuaeran
TNW,Jumandy,Tena
TNX,Stung Treng,Stung Treng
TNZ,Tosontsengel,Tosontsengel
TOA,Zamperini Field,Torrance
TOB,Tobruk,Tobruk
TOC,R.G. LeTourneau Field,Toccoa
TOD,Tioman Island,Tioman Island
TOE,Nefta,Tozeur
TOF,Bogashevo,Tomsk
TOG,Togiak,Togiak
TOH,Torres Islands,Torres Islands
TOI,Municipal,Troy
TOJ,Torrejon,Madrid
TOK,Torokina,Torokina
TOL,Express,Toledo
TOM,Tombouctou,Tombouctou
TON,Tonu,Tonu
TOO,San Vito,San Vito
TOP,Philip Billard Muni,Topeka
TOQ,Barriles,Tocopilla
TOR,Municipal,Torrington
TOS,Langnes,Tromso
TOT,Totness,Totness
TOU,Touho,Touho
TOV,West End SPB,Tortola
TOW,Luis dal Canalle Filho,Toledo
TOX,Tobolsk,Tobolsk
TOY,Toyama,Toyama
TOZ,Mahana,Touba
TPA,International,Tampa
TPC,Tarapoa,Tarapoa
TPE,Taiwan Taoyuan Int'l,Taipei
TPF,Peter O. Knight,Tampa
TPG,Taiping,Taiping
TPH,Tonopah Arpt,Tonopah
TPI,Tapini,Tapini
TPJ,Taplejung,Taplejung
TPK,Teuku Cut Ali,Tapaktuan
TPL,Draughon-Miller,Temple
TPN,Tiputini,Tiputini
TPP,G.del Castillo Paredes,Tarapoto
TPQ,Amado Nervo,Tepic
TPR,Tom Price,Tom Price
TPS,Birgi,Trapani
TPT,Tapeta,Tapeta
TPU,Tikapur,Tikapur
TPX,Tupai,Tupai
TQD,Al Taqaddum AB,Al Fallujah
TQL,Tarko-Sale,Tarko-Sale
TQN,Taloqan,Taloqan
TQP,Trepell,Trepell
TQQ,Maranggo,Tomia
TQS,E. Esquerra Cubides AB,Tres Esquinas
TRA,Tarama,Tarama
TRB,Gonzalo Mejia,Turbo
TRC,Francisco Sarabia Intl,Torreon
TRD,Vaernes,Trondheim
TRE,Tiree,Tiree
TRF,Sandefjord-Torp,Oslo
TRG,Tauranga,Tauranga
TRH,Trona,Trona
TRI,Tri-Cities Rgnl TN/VA,Bristol/Johnson/Kingsp
TRJ,Tarakbits,Tarakbits
TRK,Juwata,Tarakan
TRL,Municipal,Terrell
TRM,J.Cochran Regional,Thermal
TRN,Caselle,Turin
TRO,Taree,Taree
TRQ,Jose Galera dos Santos,Tarauaca
TRR,China Bay,Trincomalee
TRS,Ronchi dei Legionari,Trieste
TRT,Toraja,Mengkendek
TRU,C.Martinez de Pinillos,Trujillo
TRV,International,Thiruvananthapuram
TRW,Bonriki Intl,Tarawa
TRX,Municipal,Trenton
TRY,Tororo,Tororo
TRZ,Tiruchchirappalli,Tiruchchirappalli
TSA,Songshan,Taipei
TSB,Tsumeb,Tsumeb
TSC,Taisha,Taisha
TSD,Tshipise,Tshipise
TSF,Treviso/Sant'Angelo,Venice
TSG,Tanacross,Tanacross
TSH,Tshikapa,Tshikapa
TSI,Tsile Tsile,Tsile Tsile
TSJ,Tsushima,Tsushima
TSK,Taskul,Taskul
TSL,Tamuin,Tamuin
TSM,Regional,Taos
TSN,Binhai Intl,Tianjin
TSP,Municipal,Tehachapi
TSQ,Torres,Torres
TSR,Traian Vuia,Timisoara
TST,Trang,Trang
TSU,Tabiteuea South,Tabiteuea South
TSV,International,Townsville
TSW,Tsewi,Tsewi
TSX,Tanjung Santan,Tanjung Santan
TSY,Wiriadinata,Tasikmalaya
TSZ,Tsetserleg,Tsetserleg
TTA,Plage Blanche,Tan-Tan
TTB,Arbatax,Tortoli
TTC,Las Breas,Taltal
TTD,Troutdale,Portland
TTE,Sultan Babullah,Ternate
TTG,Gral. Enrique Mosconi,Tartagal
TTH,Air Base,Thumrait
TTI,Tetiaroa,Tetiaroa
TTJ,Tottori,Tottori
TTL,Turtle Island SPB,Nanuya Levu
TTM,Tablon de Tamara,Tablon de Tamara
TTN,Trenton-Mercer,Philadelphia
TTO,Municipal,Britton
TTQ,Tortuguero,Tortuguero
TTR,Pongtiku,Tana Toraja
TTS,Tsaratanana,Tsaratanana
TTT,Fongnian,Taitung
TTU,Saniat R'mel,Tetouan
TTW,Tissa Tank SPB,Tissamaharama
TTX,Truscott-Mungalalu,Truscott-Mungalalu
TUA,Luis A. Mantilla Intl,Tulcan
TUB,Mataura,Tubuai
TUC,Benjamin Matienzo,Tucuman
TUD,Tambacounda,Tambacounda
TUF,Val de Loire,Tours
TUG,Tuguegarao,Tuguegarao
TUI,Turaif,Turaif
TUJ,Tum,Tum
TUK,International,Turbat
TUL,International,Tulsa
TUM,Tumut,Tumut
TUN,Carthage,Tunis
TUO,Taupo,Taupo
TUP,Regional,Tupelo
TUQ,Tougan,Tougan
TUR,Tucurui,Tucurui
TUS,International,Tucson
TUT,Tauta,Tauta
TUU,Tabuk,Tabuk
TUV,San Rafael,Tucupita
TUW,Tubuala,Tubuala
TUX,Tumbler Ridge,Tumbler Ridge
TUY,Tulum,Tulum
TUZ,Tucuma,Tucuma
TVA,Morafenobe,Morafenobe
TVC,Cherry Capital,Traverse City
TVF,Regional,Thief River Falls
TVI,Regional,Thomasville
TVL,Lake Tahoe,South Lake Tahoe
TVS,Sannuhe,Tangshan
TVU,Matei,Taveuni Island
TVY,Dawei,Dawei
TWA,Twin Hills,Twin Hills
TWB,Toowoomba Airport,Toowoomba
TWC,Tangwangcheng,Tumushuke
TWD,Jefferson County Intl,Port Townsend
TWE,Taylor,Taylor
TWF,Magic Valley Regional,Twin Falls
TWN,Tewantin,Tewantin
TWP,Torwood,Torwood
TWT,Sanga-Sanga,Tawi Tawi Island
TWU,Tawau,Tawau
TWY,Tawa,Tawa
TWZ,Pukaki (Twizel),Mount Cook
TXC,Aerodrome Orsha,Orsha
TXE,Rembele,Takengon
TXF,Teixeira de Freitas,Teixeira de Freitas
TXK,Regional - Webb Field,Texarkana
TXL,Tegel,Berlin
TXM,Teminabuan,Teminabuan
TXN,Tunxi Intl,Huangshan
TXR,Tanbar,Tanbar
TXU,Tabou,Tabou
TYA,Klokovo,Tula
TYB,Tibooburra,Tibooburra
TYC,Taiyuan Yaocheng,Taiyuan
TYD,Tynda,Tynda
TYE,Tyonek,Tyonek
TYF,Torsby,Torsby
TYG,Thylungra,Thylungra
TYL,Victor Monteas Arias,Talara
TYM,Staniel Cay,Staniel Cay
TYN,Wusu Intl,Taiyuan
TYO,Metropolitan Area,Tokyo
TYP,Tobermorey,Tobermorey
TYR,Pounds Regional,Tyler
TYS,McGhee Tyson,Knoxville
TYT,Treinta y Tres,Treinta y Tres
TYZ,Taylor,Taylor
TZA,Municipal,Belize City
TZC,Tuscola Area,Caro
TZL,International,Tuzla
TZM,Cupul,Tizimin
TZN,Congo Town,South Andros
TZO,Tsimiroro,Ankisatra
TZX,Trabzon,Trabzon
UAB,Incirlik AB,Adana
UAC,San Luis Rio Colorado,San Luis Rio Colorado
UAE,Mount Aue,Mount Aue
UAH,Ua Huka,Ua Huka
UAI,Suai,Suai
UAK,Narsarsuaq,Narsarsuaq
UAL,Luau,Luau
UAM,Andersen AFB,Guam
UAP,Ua Pou,Ua Pou
UAQ,Domingo F. Sarmiento,San Juan
UAR,Bouarfa,Bouarfa
UAS,Buffalo Spring,Samburu
UAX,Uaxactun,Uaxactun
UBA,M. de Almeida Franco,Uberaba
UBB,Mabuiag Island,Mabuiag Island
UBI,Buin,Buin
UBJ,Yamaguchi-Ube,Ube
UBN,Chinggis Khaan,Ulaanbaatar
UBP,Ubon Ratchathani,Ubon Ratchathani
UBR,Ubrub,Ubrub
UBS,Lowndes County,Columbus
UBT,Gastao Madeira,Ubatuba
UBU,Kalumburu,Kalumburu
UCB,Ulanqab,Ulanqab
UCC,Yucca Airstrip,Mercury
UCE,Eunice,Eunice
UCK,Lutsk,Lutsk
UCN,Buchanan,Buchanan
UCT,Ukhta,Ukhta
UCY,Everett-Stewart Rgnl,Union City
UDA,Undara,Undara
UDD,Bermuda Dunes,Palm Springs
UDE,Volkel AB,Uden
UDI,Cesar Bombonato,Uberlandia
UDJ,International,Uzhhorod
UDN,Campoformido,Udine
UDR,Maharana Pratap,Udaipur
UEE,Queenstown,Queenstown
UEL,Quelimane,Quelimane
UEN,Urengoy,Urengoy
UEO,Kumejima,Kumejima
UES,Waukesha County,Waukesha
UET,International,Quetta
UFA,Ufa,Ufa
UGA,Bulgan,Bulgan
UGB,Ugashik Bay,Pilot Point
UGC,International,Urgench
UGI,San Juan (Uganik) SPB,Uganik
UGL,Union Glacier,Antarctica
UGN,Regional,Waukegan
UGO,Uige,Uige
UGS,Ugashik,Ugashik
UGT,Bulagtai,Bulagtai
UGU,Bilogai,Bilogai
UHE,Kunovice,Uherske Hradiste
UHS,Aleksandrovsk-Sakhalin,Aleksandrovsk-Sakhalin
UIB,El Carano,Quibdo
UIH,Phu Cat,Qui Nhon
UII,Utila,Utila
UIK,Ust-Ilimsk,Ust-Ilimsk
UIL,Quillayute,Forks
UIN,Regional (Baldwin Fld),Quincy
UIO,Mariscal Sucre Intl,Quito
UIP,Pluguffan,Quimper
UIQ,Quoin Hill,Quoin Hill
UIR,Quirindi,Quirindi
UIT,Jaluit Island,Jaluit Island
UJE,Ujae Island,Ujae Island
UJN,Uljin,Uljin
UJU,Uiju,Uiju
UKA,Diani,Ukunda
UKB,Kobe,Osaka
UKG,Ust-Kuyga,Ust-Kuyga
UKH,Mukhaizna,Mukhaizna
UKI,Municipal,Ukiah
UKK,Ust-Kamenogorsk,Ust-Kamenogorsk
UKN,Municipal,Waukon
UKR,Mukeiras,Mukeiras
UKS,Belbek,Sevastopol
UKT,Quakertown,Quakertown
UKU,Nuku,Nuku
UKX,Ust-Kut,Ust-Kut
ULA,Capitan J.D. Vazquez,San Julian
ULB,Ulei,Ulei
ULD,Prince M. Buthelezi,Ulundi
ULE,Sule,Sule
ULG,Olgii,Olgii
ULH,ALULA INTERNATIONAL,Al Ula
ULI,Ulithi,Ulithi
ULK,Lensk,Lensk
ULL,Mull,Mull
ULM,Municipal,New Ulm
ULN,Buyant-Ukhaa,Ulaanbaatar
ULO,Ulaangom,Ulaangom
ULP,Quilpie,Quilpie
ULQ,Heriberto Gil Martinez,Tulua
ULS,Mulatos,Mulatos
ULU,Gulu,Gulu
ULV,Baratayevka,Ulyanovsk
ULX,Ulusaba,Ulusaba
ULY,Vostochny,Ulyanovsk
ULZ,Donoi,Uliastai
UMA,Punta de Maisi,Punta de Maisi
UMC,Umba,Umba
UME,Umea,Umea
UMI,Quince Mil,Quince Mil
UMM,Summit,Summit
UMR,RAAF Base,Woomera
UMS,Ust-Maya,Ust-Maya
UMT,Umiat,Umiat
UMU,Orlando de Carvalho,Umuarama
UMY,Sumy,Sumy
UMZ,Intermountain Muni,Mena
UNA,Ilha Comandatuba/Una,Ilha Comandatuba/Una
UNC,Unguia,Unguia
UND,Kunduz,Kunduz
UNE,Qacha's Nek,Qacha's Nek
UNG,Kiunga,Kiunga
UNI,Union Island,Union Island
UNK,Unalakleet,Unalakleet
UNN,Ranong,Ranong
UNR,Ondorkhaan,Ondorkhaan
UNT,Baltasound,Unst
UNU,Dodge County,Juneau
UOA,Moruroa Atoll,Moruroa Atoll
UOL,Pogogul,Buol
UOS,Franklin County,Sewanee
UOX,University-Oxford,Oxford
UPB,Playa Baracoa,Havana
UPG,Sultan Hasanuddin,Makassar
UPL,Upala,Upala
UPN,Ignacio Lopez Rayon,Uruapan
UPP,Upolu,Hawi
UPR,Upiara,Upiara
